# Program:featureCounts v2.1.1; Command:"featureCounts" "-T" "8" "-p" "-t" "transcript" "-a" "../KPN MGH 78578_genome.gtf" "-o" "reads_annotate/SRR1720515_annotate.tsv" "bam_merge_paired/SRR1720515_merge_sort.bam" 
Geneid	Chr	Start	End	Strand	Length	bam_merge_paired/SRR1720515_merge_sort.bam
gene-KPN_02849	CP000647.1	3127425	3129749	-	2325	93
gene-KPN_02850	CP000647.1	3129750	3134699	-	4950	927
gene-KPN_02851	CP000647.1	3134905	3135762	+	858	683
gene-KPN_02852	CP000647.1	3135927	3136577	+	651	0
gene-KPN_02853	CP000647.1	3136680	3137522	+	843	67
gene-KPN_02854	CP000647.1	3137593	3138375	-	783	289
gene-KPN_02855	CP000647.1	3138474	3139760	-	1287	381
gene-KPN_02856	CP000647.1	3139831	3140031	-	201	85
gene-KPN_02857	CP000647.1	3140033	3140368	-	336	194
gene-KPN_02858	CP000647.1	3140370	3142220	-	1851	162
gene-KPN_02859	CP000647.1	3142236	3142751	-	516	257
gene-KPN_02860	CP000647.1	3142826	3143149	-	324	574
gene-KPN_02861	CP000647.1	3143167	3143553	-	387	375
gene-KPN_02862	CP000647.1	3143580	3144794	-	1215	1337
gene-KPN_02863	CP000647.1	3144973	3145464	-	492	118
gene-KPN_02864	CP000647.1	3145699	3146433	-	735	217
gene-KPN_02865	CP000647.1	3146554	3147357	+	804	156
gene-KPN_02866	CP000647.1	3147404	3148240	-	837	23
gene-KPN_02867	CP000647.1	3148340	3149320	-	981	7
gene-KPN_02868	CP000647.1	3149311	3149910	-	600	42
gene-KPN_02869	CP000647.1	3150074	3151351	+	1278	2627
gene-KPN_02870	CP000647.1	3151348	3152484	-	1137	294
gene-KPN_02871	CP000647.1	3152567	3153400	-	834	36
gene-KPN_02872	CP000647.1	3153400	3154899	-	1500	34
gene-KPN_02873	CP000647.1	3154906	3158181	-	3276	63
gene-KPN_02874	CP000647.1	3158294	3159490	+	1197	52
gene-KPN_02875	CP000647.1	3159564	3159986	+	423	322
gene-KPN_02876	CP000647.1	3160042	3161295	-	1254	2764
gene-KPN_02877	CP000647.1	3161621	3162811	+	1191	58
gene-KPN_02878	CP000647.1	3162886	3163224	-	339	346
gene-KPN_02879	CP000647.1	3163290	3164627	-	1338	258
gene-KPN_02880	CP000647.1	3164614	3165300	-	687	48
gene-KPN_02881	CP000647.1	3165330	3166769	-	1440	287
gene-KPN_02882	CP000647.1	3167342	3171229	-	3888	250
gene-KPN_02883	CP000647.1	3171404	3173020	+	1617	195
gene-KPN_02884	CP000647.1	3173017	3173535	-	519	93
gene-KPN_02885	CP000647.1	3173589	3174203	-	615	194
gene-KPN_02886	CP000647.1	3174438	3175286	+	849	76
gene-KPN_02887	CP000647.1	3175343	3175603	+	261	123
gene-KPN_02888	CP000647.1	3175616	3175996	-	381	52
gene-KPN_02889	CP000647.1	3175996	3176727	-	732	110
gene-KPN_02890	CP000647.1	3176739	3177476	-	738	170
gene-KPN_02891	CP000647.1	3177488	3178393	-	906	949
gene-KPN_02892	CP000647.1	3178390	3179070	-	681	719
gene-KPN_02893	CP000647.1	3179320	3180294	-	975	352
gene-KPN_02894	CP000647.1	3180310	3182109	-	1800	1902
gene-KPN_02895	CP000647.1	3182295	3182774	-	480	93
gene-KPN_02896	CP000647.1	3182771	3183706	-	936	192
gene-KPN_02897	CP000647.1	3183727	3184377	-	651	2239
gene-KPN_02898	CP000647.1	3184410	3184985	-	576	7364
gene-KPN_02899	CP000647.1	3185406	3187025	+	1620	34
gene-KPN_02900	CP000647.1	3187010	3187747	-	738	55
gene-KPN_02901	CP000647.1	3187879	3189210	+	1332	702
gene-KPN_02902	CP000647.1	3189256	3189639	-	384	5792
gene-KPN_02903	CP000647.1	3189952	3190641	+	690	150
gene-KPN_02904	CP000647.1	3190699	3191784	-	1086	662
gene-KPN_02905	CP000647.1	3191988	3192413	+	426	344
gene-KPN_02906	CP000647.1	3192483	3193181	+	699	44
gene-KPN_02907	CP000647.1	3193216	3195867	+	2652	1002
gene-KPN_02908	CP000647.1	3195988	3197343	+	1356	779
gene-KPN_02909	CP000647.1	3197385	3197708	+	324	41
gene-KPN_02910	CP000647.1	3197712	3199010	-	1299	100
gene-KPN_02911	CP000647.1	3199416	3199538	-	123	115312
gene-KPN_02912	CP000647.1	3199631	3202534	-	2904	982443
gene-KPN_02913	CP000647.1	3202717	3202792	-	76	113
gene-KPN_02914	CP000647.1	3202873	3204416	-	1544	185178
gene-KPN_02915	CP000647.1	3204883	3207456	-	2574	2371
gene-KPN_02916	CP000647.1	3207586	3208317	-	732	257
gene-KPN_02917	CP000647.1	3208314	3209294	-	981	288
gene-KPN_02918	CP000647.1	3209426	3210163	+	738	752
gene-KPN_02919	CP000647.1	3210440	3210769	+	330	25476
gene-KPN_02920	CP000647.1	3211024	3212184	+	1161	123
gene-KPN_02921	CP000647.1	3212181	3213053	-	873	151
gene-KPN_02922	CP000647.1	3213116	3214237	-	1122	241
gene-KPN_02923	CP000647.1	3214247	3215317	-	1071	172
gene-KPN_02924	CP000647.1	3215636	3216169	+	534	71
gene-KPN_02925	CP000647.1	3216162	3217385	+	1224	67
gene-KPN_02926	CP000647.1	3217498	3217881	+	384	70
gene-KPN_02927	CP000647.1	3217890	3219260	-	1371	13
gene-KPN_02928	CP000647.1	3219317	3219775	-	459	25
gene-KPN_02929	CP000647.1	3219895	3220242	-	348	1097
gene-KPN_02930	CP000647.1	3220282	3221049	-	768	3864
gene-KPN_02931	CP000647.1	3221081	3221629	-	549	3762
gene-KPN_02932	CP000647.1	3221648	3221896	-	249	870
gene-KPN_02933	CP000647.1	3222156	3223520	-	1365	1418
gene-KPN_02934	CP000647.1	3223684	3224475	+	792	81
gene-KPN_02935	CP000647.1	3224495	3225781	+	1287	279
gene-KPN_02936	CP000647.1	3225901	3226491	-	591	484
gene-KPN_02937	CP000647.1	3226616	3227494	+	879	251
gene-KPN_02938	CP000647.1	3227581	3229242	+	1662	280
gene-KPN_02939	CP000647.1	3229390	3229731	+	342	409
gene-KPN_02940	CP000647.1	3229797	3230087	-	291	840
gene-KPN_02941	CP000647.1	3230077	3230514	-	438	635
gene-KPN_02942	CP000647.1	3230664	3231146	+	483	207
gene-KPN_02943	CP000647.1	3231820	3233067	+	1248	265
gene-KPN_02944	CP000647.1	3233069	3233713	+	645	164
gene-KPN_02945	CP000647.1	3233876	3238348	+	4473	0
gene-KPN_02946	CP000647.1	3238767	3238982	+	216	24
gene-KPN_02947	CP000647.1	3239415	3240143	+	729	7
gene-KPN_02948	CP000647.1	3240525	3242477	-	1953	0
gene-KPN_02949	CP000647.1	3242611	3242910	-	300	51
gene-KPN_02950	CP000647.1	3243062	3243346	+	285	2
gene-KPN_02951	CP000647.1	3243459	3243980	+	522	6
gene-KPN_02952	CP000647.1	3243977	3244351	+	375	2
gene-KPN_02953	CP000647.1	3244348	3245328	+	981	0
gene-KPN_02954	CP000647.1	3245336	3245881	+	546	0
gene-KPN_02955	CP000647.1	3245886	3246362	+	477	3
gene-KPN_02956	CP000647.1	3246498	3247382	-	885	0
gene-KPN_02957	CP000647.1	3247510	3248145	-	636	0
gene-KPN_02958	CP000647.1	3248169	3248735	-	567	0
gene-KPN_02959	CP000647.1	3248732	3249574	-	843	0
gene-KPN_02960	CP000647.1	3249571	3251046	-	1476	0
gene-KPN_02961	CP000647.1	3251320	3252999	+	1680	0
gene-KPN_02962	CP000647.1	3253350	3253886	-	537	0
gene-KPN_02963	CP000647.1	3254111	3256600	-	2490	0
gene-KPN_02964	CP000647.1	3256978	3258867	-	1890	0
gene-KPN_02965	CP000647.1	3259607	3260407	-	801	93
gene-KPN_02966	CP000647.1	3260532	3261398	-	867	36
gene-KPN_02967	CP000647.1	3261628	3262200	+	573	0
gene-KPN_02968	CP000647.1	3262211	3262576	-	366	2
gene-KPN_02969	CP000647.1	3262907	3264082	+	1176	2
gene-KPN_02970	CP000647.1	3264106	3267258	+	3153	98
gene-KPN_02971	CP000647.1	3267328	3267807	-	480	619
gene-KPN_02972	CP000647.1	3268206	3269117	-	912	72
gene-KPN_02973	CP000647.1	3269233	3270183	+	951	5
gene-KPN_02974	CP000647.1	3270194	3271057	+	864	1
gene-KPN_02975	CP000647.1	3271054	3272121	+	1068	0
gene-KPN_02976	CP000647.1	3272138	3272944	+	807	7
gene-KPN_02977	CP000647.1	3272975	3274495	+	1521	6
gene-KPN_02978	CP000647.1	3274496	3275224	+	729	10
gene-KPN_02979	CP000647.1	3275230	3276162	+	933	5
gene-KPN_02980	CP000647.1	3276223	3277017	+	795	627
gene-KPN_02981	CP000647.1	3277173	3277793	+	621	255
gene-KPN_02982	CP000647.1	3277849	3278697	-	849	51
gene-KPN_02983	CP000647.1	3279051	3279668	+	618	0
gene-KPN_02984	CP000647.1	3279799	3280320	+	522	0
gene-KPN_02985	CP000647.1	3280362	3281030	+	669	0
gene-KPN_02986	CP000647.1	3281060	3283597	+	2538	0
gene-KPN_02987	CP000647.1	3284641	3285735	-	1095	12
gene-KPN_02988	CP000647.1	3285743	3288232	-	2490	4
gene-KPN_02989	CP000647.1	3288335	3288997	-	663	10
gene-KPN_02990	CP000647.1	3289192	3289773	-	582	14
gene-KPN_02991	CP000647.1	3290475	3291995	-	1521	36
gene-KPN_02992	CP000647.1	3292260	3294047	+	1788	43
gene-KPN_02993	CP000647.1	3294130	3295038	-	909	11
gene-KPN_02994	CP000647.1	3295142	3295747	+	606	11
gene-KPN_02995	CP000647.1	3295823	3296122	+	300	36
gene-KPN_02996	CP000647.1	3296130	3296675	+	546	58
gene-KPN_02997	CP000647.1	3296656	3297558	-	903	936
gene-KPN_02998	CP000647.1	3298016	3298408	-	393	1071
gene-KPN_02999	CP000647.1	3299146	3299595	+	450	126
gene-KPN_03000	CP000647.1	3299681	3300043	-	363	330
gene-KPN_03001	CP000647.1	3300194	3300541	+	348	2778
gene-KPN_03002	CP000647.1	3300762	3302036	-	1275	45
gene-KPN_03003	CP000647.1	3302125	3302556	+	432	2
gene-KPN_03004	CP000647.1	3302800	3302985	+	186	3
gene-KPN_03005	CP000647.1	3302982	3303392	+	411	3
gene-KPN_03006	CP000647.1	3303425	3305506	+	2082	45
gene-KPN_03007	CP000647.1	3305517	3306479	+	963	57
gene-KPN_03008	CP000647.1	3306836	3308038	+	1203	84
gene-KPN_03009	CP000647.1	3308031	3309098	+	1068	36
gene-KPN_03010	CP000647.1	3309192	3310175	+	984	321
gene-KPN_03011	CP000647.1	3310354	3311100	+	747	24
gene-KPN_03012	CP000647.1	3311090	3311425	+	336	8
gene-KPN_03013	CP000647.1	3311615	3312046	+	432	337
gene-KPN_03014	CP000647.1	3312172	3313344	+	1173	285
gene-KPN_03015	CP000647.1	3313360	3314898	+	1539	258
gene-KPN_03016	CP000647.1	3315035	3316711	+	1677	18
gene-KPN_03017	CP000647.1	3316690	3317457	-	768	32
gene-KPN_03018	CP000647.1	3317510	3317986	-	477	1091
gene-KPN_03019	CP000647.1	3318182	3319738	-	1557	1296
gene-KPN_03020	CP000647.1	3319805	3320233	-	429	121
gene-KPN_03021	CP000647.1	3320230	3320796	-	567	597
gene-KPN_03022	CP000647.1	3320922	3321236	-	315	3165
gene-KPN_03023	CP000647.1	3321591	3321667	-	77	123
gene-KPN_03024	CP000647.1	3321896	3321972	-	77	138
gene-KPN_03025	CP000647.1	3322034	3322110	-	77	321
gene-KPN_03026	CP000647.1	3322261	3322337	-	77	394
gene-KPN_03027	CP000647.1	3322342	3322434	-	93	4537
gene-KPN_03028	CP000647.1	3322756	3322941	-	186	10549
gene-KPN_03029	CP000647.1	3323305	3325932	-	2628	2761
gene-KPN_03030	CP000647.1	3326183	3326683	-	501	96
gene-KPN_03031	CP000647.1	3326751	3327809	-	1059	4358
gene-KPN_03032	CP000647.1	3327900	3328397	-	498	63
gene-KPN_03033	CP000647.1	3328537	3329418	-	882	15
gene-KPN_03034	CP000647.1	3329423	3330286	-	864	0
gene-KPN_03035	CP000647.1	3330283	3330993	-	711	8
gene-KPN_03036	CP000647.1	3331332	3332321	-	990	102
gene-KPN_03037	CP000647.1	3332688	3333251	+	564	8
gene-KPN_03038	CP000647.1	3333248	3334228	+	981	5
gene-KPN_03039	CP000647.1	3334242	3334604	+	363	2
gene-KPN_03040	CP000647.1	3334617	3335396	+	780	8
gene-KPN_03041	CP000647.1	3335565	3335858	-	294	6
gene-KPN_03042	CP000647.1	3335979	3336752	+	774	82
gene-KPN_03043	CP000647.1	3336745	3337710	+	966	31
gene-KPN_03044	CP000647.1	3337673	3339223	-	1551	64
gene-KPN_03045	CP000647.1	3339411	3340859	+	1449	35
gene-KPN_03046	CP000647.1	3340856	3341989	+	1134	7
gene-KPN_03047	CP000647.1	3342086	3343099	-	1014	16
gene-KPN_03048	CP000647.1	3343096	3345330	-	2235	7
gene-KPN_03049	CP000647.1	3345339	3345866	-	528	11
gene-KPN_03050	CP000647.1	3346003	3347016	-	1014	47
gene-KPN_03051	CP000647.1	3347284	3348726	+	1443	16
gene-KPN_03052	CP000647.1	3348753	3350177	+	1425	116
gene-KPN_03053	CP000647.1	3350359	3350667	+	309	18
gene-KPN_03054	CP000647.1	3350664	3351101	-	438	7
gene-KPN_03055	CP000647.1	3351127	3351537	-	411	10
gene-KPN_03056	CP000647.1	3351534	3352301	-	768	3
gene-KPN_03057	CP000647.1	3352301	3352843	-	543	0
gene-KPN_03058	CP000647.1	3352853	3354562	-	1710	7
gene-KPN_03059	CP000647.1	3354579	3355502	-	924	6
gene-KPN_03060	CP000647.1	3355505	3357331	-	1827	22
gene-KPN_03061	CP000647.1	3357328	3357837	-	510	0
gene-KPN_03062	CP000647.1	3358019	3358468	-	450	6
gene-KPN_03063	CP000647.1	3358678	3359022	+	345	2
gene-KPN_03064	CP000647.1	3359026	3359898	+	873	13
gene-KPN_03065	CP000647.1	3359889	3360161	+	273	0
gene-KPN_03066	CP000647.1	3360161	3361282	+	1122	6
gene-KPN_03067	CP000647.1	3361279	3362289	+	1011	21
gene-KPN_03068	CP000647.1	3362541	3364598	+	2058	401
gene-KPN_03069	CP000647.1	3364652	3366052	-	1401	91
gene-KPN_03070	CP000647.1	3366103	3368295	-	2193	13
gene-KPN_03071	CP000647.1	3368308	3369645	-	1338	17
gene-KPN_03072	CP000647.1	3369908	3371260	-	1353	78
gene-KPN_03073	CP000647.1	3371390	3371671	+	282	0
gene-KPN_03074	CP000647.1	3372027	3373004	+	978	5
gene-KPN_03075	CP000647.1	3373028	3373342	+	315	10
gene-KPN_03076	CP000647.1	3373393	3374307	+	915	6
gene-KPN_03077	CP000647.1	3374364	3375326	+	963	364
gene-KPN_03078	CP000647.1	3375505	3376422	+	918	8
gene-KPN_03079	CP000647.1	3376419	3377240	+	822	10
gene-KPN_03080	CP000647.1	3377237	3378085	+	849	20
gene-KPN_03081	CP000647.1	3378079	3378933	+	855	10
gene-KPN_03082	CP000647.1	3379000	3379395	-	396	122
gene-KPN_03083	CP000647.1	3379408	3380289	-	882	245
gene-KPN_03084	CP000647.1	3380479	3381420	+	942	67
gene-KPN_03085	CP000647.1	3381456	3383165	+	1710	57
gene-KPN_03086	CP000647.1	3383205	3383498	-	294	99
gene-KPN_03087	CP000647.1	3383714	3386077	+	2364	93
gene-KPN_03088	CP000647.1	3386143	3387180	+	1038	8
gene-KPN_03089	CP000647.1	3387177	3387995	+	819	2
gene-KPN_03090	CP000647.1	3387995	3388990	+	996	0
gene-KPN_03091	CP000647.1	3388983	3389762	+	780	0
gene-KPN_03092	CP000647.1	3390041	3390523	+	483	18
gene-KPN_03093	CP000647.1	3390984	3391316	+	333	6
gene-KPN_03094	CP000647.1	3391585	3394146	+	2562	206
gene-KPN_03095	CP000647.1	3394266	3394469	-	204	78
gene-KPN_03096	CP000647.1	3394757	3394993	-	237	4
gene-KPN_03097	CP000647.1	3395004	3396431	-	1428	12
gene-KPN_03098	CP000647.1	3396431	3397024	-	594	2
gene-KPN_03099	CP000647.1	3397198	3397605	+	408	81
gene-KPN_03100	CP000647.1	3397614	3398501	-	888	117
gene-KPN_03101	CP000647.1	3398610	3399812	+	1203	33
gene-KPN_03102	CP000647.1	3399809	3400186	+	378	56
gene-KPN_03103	CP000647.1	3400239	3401231	-	993	13577
gene-KPN_03104	CP000647.1	3401389	3402525	-	1137	3611
gene-KPN_03105	CP000647.1	3402651	3403277	-	627	349
gene-KPN_03106	CP000647.1	3403271	3404023	-	753	279
gene-KPN_03107	CP000647.1	3404013	3405062	-	1050	319
gene-KPN_03108	CP000647.1	3405059	3405538	-	480	87
gene-KPN_03109	CP000647.1	3405538	3406248	-	711	82
gene-KPN_03110	CP000647.1	3406268	3406585	-	318	178
gene-KPN_03111	CP000647.1	3406726	3407052	-	327	51
gene-KPN_03112	CP000647.1	3407103	3407708	-	606	32
gene-KPN_03113	CP000647.1	3407708	3409135	-	1428	164
gene-KPN_03114	CP000647.1	3409145	3410053	-	909	120
gene-KPN_03115	CP000647.1	3410063	3411436	-	1374	95
gene-KPN_03116	CP000647.1	3411716	3412762	+	1047	145
gene-KPN_03117	CP000647.1	3412835	3413569	-	735	126
gene-KPN_03118	CP000647.1	3413668	3415380	-	1713	165
gene-KPN_03119	CP000647.1	3415380	3417179	-	1800	87
gene-KPN_03120	CP000647.1	3417496	3417861	+	366	38
gene-KPN_03121	CP000647.1	3417902	3418579	-	678	146
gene-KPN_03122	CP000647.1	3419049	3420158	+	1110	28
gene-KPN_03123	CP000647.1	3420222	3421520	-	1299	26447
gene-KPN_03124	CP000647.1	3421602	3423239	-	1638	2967
gene-KPN_03125	CP000647.1	3423520	3424311	-	792	318
gene-KPN_03126	CP000647.1	3424423	3426660	-	2238	745
gene-KPN_03127	CP000647.1	3426782	3428086	-	1305	488
gene-KPN_03128	CP000647.1	3428200	3430950	+	2751	463
gene-KPN_03129	CP000647.1	3431108	3432247	-	1140	57
gene-KPN_03130	CP000647.1	3432320	3433660	-	1341	132
gene-KPN_03131	CP000647.1	3433678	3434985	-	1308	14
gene-KPN_03132	CP000647.1	3435021	3436373	-	1353	60
gene-KPN_03133	CP000647.1	3436845	3437288	-	444	196
gene-KPN_03134	CP000647.1	3437293	3438087	-	795	9
gene-KPN_03135	CP000647.1	3438087	3438416	-	330	6
gene-KPN_03136	CP000647.1	3439048	3439593	-	546	327
gene-KPN_03137	CP000647.1	3439662	3440507	+	846	412
gene-KPN_03138	CP000647.1	3440649	3441986	+	1338	946
gene-KPN_03139	CP000647.1	3442496	3443785	+	1290	2789
gene-KPN_03140	CP000647.1	3443851	3445218	+	1368	632
gene-KPN_03141	CP000647.1	3445357	3446298	+	942	46
gene-KPN_03142	CP000647.1	3447578	3448999	-	1422	4
gene-KPN_03143	CP000647.1	3449193	3450071	-	879	4
gene-KPN_03144	CP000647.1	3450068	3450766	-	699	10
gene-KPN_03145	CP000647.1	3451194	3451784	-	591	6
gene-KPN_03146	CP000647.1	3453261	3454658	-	1398	0
gene-KPN_03147	CP000647.1	3454705	3455877	-	1173	12
gene-KPN_03148	CP000647.1	3456149	3458092	+	1944	23
gene-KPN_03149	CP000647.1	3458189	3458944	+	756	49
gene-KPN_03150	CP000647.1	3459003	3460139	-	1137	30
gene-KPN_03151	CP000647.1	3460179	3460826	-	648	19
gene-KPN_03152	CP000647.1	3461432	3462703	+	1272	31
gene-KPN_03153	CP000647.1	3462736	3464511	+	1776	135
gene-KPN_03154	CP000647.1	3464619	3466037	+	1419	21
gene-KPN_03155	CP000647.1	3466039	3466461	+	423	15
gene-KPN_03156	CP000647.1	3466520	3467230	+	711	51
gene-KPN_03157	CP000647.1	3467279	3468379	-	1101	172
gene-KPN_03158	CP000647.1	3468372	3468767	-	396	15
gene-KPN_03159	CP000647.1	3468787	3469704	-	918	229
gene-KPN_03160	CP000647.1	3470056	3470286	-	231	13000
gene-KPN_03161	CP000647.1	3470478	3471683	+	1206	26
gene-KPN_03162	CP000647.1	3471683	3472114	+	432	21
gene-KPN_03163	CP000647.1	3472157	3472978	-	822	81
gene-KPN_03164	CP000647.1	3473066	3474163	-	1098	261
gene-KPN_03165	CP000647.1	3474374	3474450	+	77	418
gene-KPN_03166	CP000647.1	3474484	3474560	+	77	275
gene-KPN_03167	CP000647.1	3474593	3474669	+	77	408
gene-KPN_03168	CP000647.1	3476167	3477507	+	1341	0
gene-KPN_03169	CP000647.1	3478172	3479875	+	1704	0
gene-KPN_03170	CP000647.1	3480091	3482646	+	2556	0
gene-KPN_03171	CP000647.1	3482649	3484100	+	1452	0
gene-KPN_03172	CP000647.1	3484185	3485213	+	1029	0
gene-KPN_03173	CP000647.1	3485322	3485693	+	372	0
gene-KPN_03174	CP000647.1	3485999	3487138	+	1140	0
gene-KPN_03175	CP000647.1	3487423	3490500	+	3078	0
gene-KPN_03176	CP000647.1	3490493	3490885	+	393	0
gene-KPN_03177	CP000647.1	3491456	3492418	+	963	0
gene-KPN_03178	CP000647.1	3492511	3493107	+	597	0
gene-KPN_03179	CP000647.1	3493264	3495024	+	1761	0
gene-KPN_03180	CP000647.1	3494988	3496070	+	1083	0
gene-KPN_03181	CP000647.1	3496588	3497013	+	426	0
gene-KPN_03182	CP000647.1	3497239	3498294	-	1056	58
gene-KPN_03183	CP000647.1	3498338	3498883	-	546	29
gene-KPN_03184	CP000647.1	3498877	3500400	-	1524	148
gene-KPN_03185	CP000647.1	3500397	3501221	-	825	165
gene-KPN_03186	CP000647.1	3501230	3501907	-	678	118
gene-KPN_03187	CP000647.1	3501894	3502175	-	282	44
gene-KPN_03188	CP000647.1	3502177	3502914	-	738	169
gene-KPN_03189	CP000647.1	3502914	3503624	-	711	67
gene-KPN_03190	CP000647.1	3503621	3504415	-	795	141
gene-KPN_03191	CP000647.1	3504426	3505211	-	786	158
gene-KPN_03192	CP000647.1	3505208	3505933	-	726	160
gene-KPN_03193	CP000647.1	3505933	3506988	-	1056	141
gene-KPN_03194	CP000647.1	3506969	3507742	-	774	113
gene-KPN_03195	CP000647.1	3507735	3508304	-	570	48
gene-KPN_03196	CP000647.1	3508294	3508899	-	606	137
gene-KPN_03197	CP000647.1	3508893	3510032	-	1140	299
gene-KPN_03198	CP000647.1	3510029	3510664	-	636	149
gene-KPN_03199	CP000647.1	3510675	3511634	-	960	153
gene-KPN_03200	CP000647.1	3511631	3513085	-	1455	498
gene-KPN_03201	CP000647.1	3513560	3514471	-	912	270
gene-KPN_03202	CP000647.1	3514675	3515484	-	810	132
gene-KPN_03203	CP000647.1	3516010	3516294	+	285	46
gene-KPN_03204	CP000647.1	3516291	3517103	+	813	120
gene-KPN_03205	CP000647.1	3517122	3518786	+	1665	214
gene-KPN_03206	CP000647.1	3518797	3519486	+	690	52
gene-KPN_03207	CP000647.1	3519501	3520025	+	525	41
gene-KPN_03208	CP000647.1	3520038	3521870	+	1833	76
gene-KPN_03209	CP000647.1	3521860	3522210	+	351	6
gene-KPN_03210	CP000647.1	3522229	3522504	+	276	30
gene-KPN_03211	CP000647.1	3522526	3522972	+	447	7
gene-KPN_03212	CP000647.1	3522972	3523604	+	633	4
gene-KPN_03213	CP000647.1	3523601	3524092	+	492	1
gene-KPN_03214	CP000647.1	3524096	3524371	+	276	2
gene-KPN_03215	CP000647.1	3524382	3525398	+	1017	4
gene-KPN_03216	CP000647.1	3525395	3526783	+	1389	16
gene-KPN_03217	CP000647.1	3526795	3527907	+	1113	4
gene-KPN_03218	CP000647.1	3527904	3529256	+	1353	8
gene-KPN_03219	CP000647.1	3529259	3529813	+	555	12
gene-KPN_03220	CP000647.1	3529813	3530163	+	351	11
gene-KPN_03221	CP000647.1	3530168	3530608	+	441	0
gene-KPN_03222	CP000647.1	3530605	3531819	+	1215	6
gene-KPN_03223	CP000647.1	3531875	3532777	+	903	30
gene-KPN_03224	CP000647.1	3532781	3533857	-	1077	36
gene-KPN_03225	CP000647.1	3533875	3535128	-	1254	254
gene-KPN_03226	CP000647.1	3535356	3536687	+	1332	135
gene-KPN_03227	CP000647.1	3536917	3537237	+	321	128
gene-KPN_03228	CP000647.1	3537295	3539139	-	1845	72
gene-KPN_03229	CP000647.1	3539136	3542672	-	3537	270
gene-KPN_03230	CP000647.1	3542669	3545554	-	2886	332
gene-KPN_03231	CP000647.1	3545675	3549004	-	3330	168
gene-KPN_03232	CP000647.1	3549065	3549388	-	324	21
gene-KPN_03233	CP000647.1	3549373	3549762	-	390	2
gene-KPN_03234	CP000647.1	3549777	3550334	-	558	4
gene-KPN_03235	CP000647.1	3550331	3550882	-	552	7
gene-KPN_03236	CP000647.1	3551066	3551860	-	795	201
gene-KPN_03237	CP000647.1	3551867	3552742	-	876	114
gene-KPN_03238	CP000647.1	3552988	3555234	-	2247	552
gene-KPN_03239	CP000647.1	3555247	3555777	-	531	371
gene-KPN_03240	CP000647.1	3556460	3557155	+	696	31
gene-KPN_03241	CP000647.1	3557219	3557932	+	714	247
gene-KPN_03242	CP000647.1	3558056	3558274	+	219	1022
gene-KPN_03243	CP000647.1	3558495	3559535	+	1041	128
gene-KPN_03244	CP000647.1	3559638	3560831	-	1194	39
gene-KPN_03245	CP000647.1	3560824	3562983	-	2160	98
gene-KPN_03246	CP000647.1	3563605	3564621	+	1017	192
gene-KPN_03247	CP000647.1	3564582	3565061	-	480	33
gene-KPN_03248	CP000647.1	3565058	3565831	-	774	229
gene-KPN_03249	CP000647.1	3565899	3567326	-	1428	234
gene-KPN_03250	CP000647.1	3567334	3568671	-	1338	116
gene-KPN_03251	CP000647.1	3568962	3569972	+	1011	665
gene-KPN_03252	CP000647.1	3569965	3571227	-	1263	35
gene-KPN_03253	CP000647.1	3571364	3572290	+	927	27
gene-KPN_03254	CP000647.1	3572256	3572969	-	714	42
gene-KPN_03255	CP000647.1	3573109	3573435	+	327	18
gene-KPN_03256	CP000647.1	3573888	3574778	+	891	20
gene-KPN_03257	CP000647.1	3574771	3575673	+	903	52
gene-KPN_03258	CP000647.1	3575686	3576813	+	1128	126
gene-KPN_03259	CP000647.1	3576830	3578116	+	1287	100
gene-KPN_03260	CP000647.1	3578176	3579465	-	1290	23
gene-KPN_03261	CP000647.1	3579641	3581077	-	1437	22
gene-KPN_03262	CP000647.1	3581094	3582335	-	1242	12
gene-KPN_03263	CP000647.1	3582562	3583572	+	1011	96
gene-KPN_03264	CP000647.1	3583569	3584930	-	1362	29
gene-KPN_03265	CP000647.1	3585286	3586047	-	762	25
gene-KPN_03266	CP000647.1	3586533	3587708	+	1176	77
gene-KPN_03267	CP000647.1	3587844	3588539	-	696	58
gene-KPN_03268	CP000647.1	3588787	3589950	-	1164	120
gene-KPN_03269	CP000647.1	3590069	3590938	-	870	31
gene-KPN_03270	CP000647.1	3591041	3591502	+	462	7
gene-KPN_03271	CP000647.1	3591626	3592855	+	1230	123
gene-KPN_03272	CP000647.1	3592974	3593852	+	879	1122
gene-KPN_03273	CP000647.1	3594957	3595529	+	573	22
gene-KPN_03274	CP000647.1	3595673	3596389	+	717	138
gene-KPN_03275	CP000647.1	3596424	3597059	-	636	17
gene-KPN_03276	CP000647.1	3597073	3598068	-	996	12
gene-KPN_03277	CP000647.1	3598059	3600545	-	2487	44
gene-KPN_03278	CP000647.1	3600557	3601258	-	702	30
gene-KPN_03279	CP000647.1	3601354	3601935	-	582	95
gene-KPN_03280	CP000647.1	3602668	3602877	+	210	4
